n: 100  sum: 975002490    Zeit: 0
n: 5200  sum: 380021241606759480    Zeit: 9.37237
n: 5300  sum: 417998230982021970    Zeit: 9.32305
n: 5400  sum: 458952447607289460    Zeit: 9.86103
n: 5500  sum: 503055609382561950    Zeit: 10.3884
n: 5600  sum: 550485913607839440    Zeit: 10.9825
n: 5700  sum: 601428156983121930    Zeit: 11.581
n: 5800  sum: 656073855608409420    Zeit: 12.1819
n: 5900  sum: 714621364983701910    Zeit: 12.8736
n: 6000  sum: 777276000008999400    Zeit: 13.5143
n: 6100  sum: 844250154984301890    Zeit: 14.2176
n: 6200  sum: 915763423609609380    Zeit: 14.9105
n: 6300  sum: 992042718984921870    Zeit: 15.6618
n: 6400  sum: 1073322393610239360    Zeit: 16.3976
n: 6500  sum: 1159844359385561850    Zeit: 17.9229
n: 6600  sum: 1251858207610889340    Zeit: 18.0115
n: 6700  sum: 1349621328986221830    Zeit: 18.8347
n: 6800  sum: 1453399033611559320    Zeit: 19.7278
n: 6900  sum: 1563464670986901810    Zeit: 20.587
n: 7000  sum: 1680099750012249300    Zeit: 21.4583
n: 7100  sum: 1803594058987601790    Zeit: 22.424
n: 7200  sum: 1934245785612959280    Zeit: 23.3715
n: 7300  sum: 2072361636988321770    Zeit: 24.3957
n: 7400  sum: 2218256959613689260    Zeit: 25.3695
n: 7500  sum: 2372255859389061750    Zeit: 27.3247
n: 7600  sum: 2534691321614439240    Zeit: 27.4743
n: 7700  sum: 2705905330989821730    Zeit: 28.6062
n: 7800  sum: 2886248991615209220    Zeit: 29.7116
n: 7900  sum: 3076082646990601710    Zeit: 30.88
n: 8000  sum: 3275776000015999200    Zeit: 32.0671
n: 8100  sum: 3485708232991401690    Zeit: 33.2437
n: 8200  sum: 3706268127616809180    Zeit: 35.2573
n: 8300  sum: 3937854184992221670    Zeit: 35.8027
n: 8400  sum: 4180874745617639160    Zeit: 37.1343
n: 8500  sum: 4435748109393061650    Zeit: 38.4934
n: 8600  sum: 4702902655618489140    Zeit: 42.8995
n: 8700  sum: 4982776962993921630    Zeit: 41.2378
n: 8800  sum: 5275819929619359120    Zeit: 42.7551
n: 8900  sum: 5582490892994801610    Zeit: 44.1616
n: 9000  sum: 5903259750020249100    Zeit: 45.679
n: 9100  sum: 6238607076995701590    Zeit: 47.8775
n: 9200  sum: 6589024249621159080    Zeit: 48.7649
n: 9300  sum: 6955013562996621570    Zeit: 50.4147
n: 9400  sum: 7337088351622089060    Zeit: 52.8709
n: 9500  sum: 7735773109397561550    Zeit: 55.2175
n: 9600  sum: 8151603609623039040    Zeit: 55.5156
n: 9700  sum: 8585127024998521530    Zeit: 57.1707
n: 9800  sum: 9036902047624009020    Zeit: 58.9302
n: 9900  sum: 9507499008999501510    Zeit: 60.7686
n: 10000  sum: 9997500000024999000    Zeit: 64.9365
