1000	0.0000000000e+00
2000	0.0000000000e+00
3000	0.0000000000e+00
4000	0.0000000000e+00
5000	9.9992752075e-04
6000	0.0000000000e+00
7000	9.9992752075e-04
8000	0.0000000000e+00
9000	1.0001659393e-03
10000	9.9992752075e-04
11000	0.0000000000e+00
12000	9.9992752075e-04
13000	1.0001659393e-03
14000	9.9992752075e-04
15000	9.9992752075e-04
16000	1.0001659393e-03
17000	9.9992752075e-04
18000	9.9992752075e-04
19000	9.9992752075e-04
20000	1.0001659393e-03
21000	9.9992752075e-04
22000	1.0001659393e-03
23000	9.9992752075e-04
24000	2.0000934601e-03
25000	9.9992752075e-04
26000	9.9992752075e-04
27000	2.0000934601e-03
28000	9.9992752075e-04
29000	9.9992752075e-04
30000	2.0000934601e-03
31000	1.9998550415e-03
32000	1.0001659393e-03
33000	1.9998550415e-03
34000	2.0000934601e-03
35000	2.0000934601e-03
36000	1.9998550415e-03
37000	2.0000934601e-03
38000	2.0000934601e-03
39000	1.9998550415e-03
40000	3.0000209808e-03
41000	1.9998550415e-03
42000	1.9998550415e-03
43000	2.0000934601e-03
44000	2.0000934601e-03
45000	2.0000934601e-03
46000	1.9998550415e-03
47000	1.9998550415e-03
48000	3.0000209808e-03
49000	3.0000209808e-03
50000	3.0000209808e-03
51000	3.0000209808e-03
52000	2.0000934601e-03
53000	2.0000934601e-03
54000	3.0000209808e-03
55000	3.0000209808e-03
56000	3.0000209808e-03
57000	2.0000934601e-03
58000	3.0000209808e-03
59000	3.0000209808e-03
60000	3.0000209808e-03
61000	3.9999485016e-03
62000	3.0000209808e-03
63000	2.9997825623e-03
64000	4.0001869202e-03
65000	3.9999485016e-03
66000	3.9999485016e-03
67000	3.9999485016e-03
68000	4.0001869202e-03
69000	3.0000209808e-03
70000	3.0000209808e-03
71000	4.0001869202e-03
72000	3.9999485016e-03
73000	3.9999485016e-03
74000	2.9997825623e-03
75000	3.9999485016e-03
76000	5.0001144409e-03
77000	3.9999485016e-03
78000	3.9999485016e-03
79000	5.0001144409e-03
80000	3.9999485016e-03
81000	4.0001869202e-03
82000	3.9999485016e-03
83000	4.0001869202e-03
84000	3.9999485016e-03
85000	5.0001144409e-03
86000	3.9999485016e-03
87000	3.9999485016e-03
88000	5.0001144409e-03
89000	4.9998760223e-03
90000	3.9999485016e-03
91000	5.0001144409e-03
92000	4.9998760223e-03
93000	5.0001144409e-03
94000	4.9998760223e-03
95000	4.9998760223e-03
96000	4.9998760223e-03
97000	6.0000419617e-03
98000	4.9998760223e-03
99000	4.9998760223e-03
100000	4.9998760223e-03
101000	5.0001144409e-03
102000	5.0001144409e-03
103000	6.0000419617e-03
104000	6.0000419617e-03
105000	5.0001144409e-03
106000	6.0000419617e-03
107000	5.9998035431e-03
108000	6.0000419617e-03
109000	5.9998035431e-03
110000	6.0000419617e-03
111000	6.0000419617e-03
112000	6.0000419617e-03
113000	6.0000419617e-03
114000	6.0000419617e-03
115000	6.0000419617e-03
116000	6.0000419617e-03
117000	6.0000419617e-03
118000	6.0000419617e-03
119000	6.9999694824e-03
120000	6.0000419617e-03
121000	6.0000419617e-03
122000	6.9999694824e-03
123000	7.0002079010e-03
124000	6.9999694824e-03
125000	6.0000419617e-03
126000	7.0002079010e-03
127000	6.9999694824e-03
128000	6.0000419617e-03
129000	6.9999694824e-03
130000	6.9999694824e-03
131000	6.9999694824e-03
132000	6.9999694824e-03
133000	7.0002079010e-03
134000	6.9999694824e-03
135000	6.9999694824e-03
136000	6.9999694824e-03
137000	8.0001354218e-03
138000	6.9999694824e-03
139000	8.0001354218e-03
140000	6.9999694824e-03
141000	8.0001354218e-03
142000	6.9999694824e-03
143000	7.9998970032e-03
144000	8.0001354218e-03
145000	8.0001354218e-03
146000	6.9999694824e-03
147000	6.9999694824e-03
148000	8.0001354218e-03
149000	8.0001354218e-03
150000	7.9998970032e-03
151000	7.9998970032e-03
152000	8.0001354218e-03
153000	9.0000629425e-03
154000	7.9998970032e-03
155000	7.9998970032e-03
156000	8.9998245239e-03
157000	8.9998245239e-03
158000	7.9998970032e-03
159000	9.0000629425e-03
160000	9.0000629425e-03
161000	9.0000629425e-03
162000	9.0000629425e-03
163000	8.9998245239e-03
164000	8.9998245239e-03
165000	8.9998245239e-03
166000	8.9998245239e-03
167000	8.9998245239e-03
168000	9.9999904633e-03
169000	9.0000629425e-03
170000	8.9998245239e-03
171000	9.9999904633e-03
172000	9.9999904633e-03
173000	9.0000629425e-03
174000	9.0000629425e-03
175000	9.9999904633e-03
176000	9.9999904633e-03
177000	9.9999904633e-03
178000	9.9999904633e-03
179000	9.9999904633e-03
180000	9.9999904633e-03
181000	9.9999904633e-03
182000	9.9999904633e-03
183000	9.9999904633e-03
184000	9.9999904633e-03
185000	9.9999904633e-03
186000	9.9999904633e-03
187000	1.0999917984e-02
188000	9.9999904633e-03
189000	9.9999904633e-03
190000	1.1000156403e-02
191000	1.0999917984e-02
192000	1.0000228882e-02
193000	9.9999904633e-03
194000	9.9999904633e-03
195000	9.9999904633e-03
196000	1.0999917984e-02
197000	1.0999917984e-02
198000	1.1000156403e-02
199000	1.1000156403e-02
200000	1.0999917984e-02
201000	1.1999845505e-02
202000	1.0999917984e-02
203000	1.1999845505e-02
204000	1.1999845505e-02
205000	1.0999917984e-02
206000	1.0999917984e-02
207000	1.0999917984e-02
208000	1.0999917984e-02
209000	1.1999845505e-02
210000	1.2000083923e-02
211000	1.0999917984e-02
212000	1.1999845505e-02
213000	1.1999845505e-02
214000	1.2000083923e-02
215000	1.2000083923e-02
216000	1.2000083923e-02
217000	1.2000083923e-02
218000	1.2000083923e-02
219000	1.1999845505e-02
220000	1.1999845505e-02
221000	1.1999845505e-02
222000	1.2000083923e-02
223000	1.3000011444e-02
224000	1.3000011444e-02
225000	1.2999773026e-02
226000	1.3000011444e-02
227000	1.3000011444e-02
228000	1.3000011444e-02
229000	1.2999773026e-02
230000	1.2000083923e-02
231000	1.3000011444e-02
232000	1.3000011444e-02
233000	1.3000011444e-02
234000	1.3000011444e-02
235000	1.3000011444e-02
236000	1.2999773026e-02
237000	1.3000011444e-02
238000	1.3000011444e-02
239000	1.3999938965e-02
240000	1.3000011444e-02
241000	1.3000011444e-02
242000	1.3999938965e-02
243000	1.3999938965e-02
244000	1.3999938965e-02
245000	1.3999938965e-02
246000	1.4000177383e-02
247000	1.4000177383e-02
248000	1.4999866486e-02
249000	1.3999938965e-02
250000	1.3999938965e-02
251000	1.4000177383e-02
252000	1.3999938965e-02
253000	1.3999938965e-02
254000	1.3999938965e-02
255000	1.3999938965e-02
256000	1.4000177383e-02
257000	1.5000104904e-02
258000	1.5000104904e-02
259000	1.4000177383e-02
260000	1.3999938965e-02
261000	1.4000177383e-02
262000	1.5000104904e-02
263000	1.5000104904e-02
264000	1.4000177383e-02
265000	1.5000104904e-02
266000	1.5000104904e-02
267000	1.5000104904e-02
268000	1.5000104904e-02
269000	1.4999866486e-02
270000	1.4999866486e-02
271000	1.4999866486e-02
272000	1.4999866486e-02
273000	1.4999866486e-02
274000	1.6000032425e-02
275000	1.4999866486e-02
276000	1.4999866486e-02
277000	1.4999866486e-02
278000	1.6000032425e-02
279000	1.4999866486e-02
280000	1.6000032425e-02
281000	1.6000032425e-02
282000	1.6000032425e-02
283000	1.6000032425e-02
284000	1.6000032425e-02
285000	1.4999866486e-02
286000	1.6999959946e-02
287000	1.6000032425e-02
288000	1.6999959946e-02
289000	1.6000032425e-02
290000	1.6000032425e-02
291000	1.6000032425e-02
292000	1.8999814987e-02
293000	1.6000032425e-02
294000	1.6000032425e-02
295000	1.6999959946e-02
296000	1.6000032425e-02
297000	1.6999959946e-02
298000	1.6000032425e-02
299000	1.6999959946e-02
300000	1.6999959946e-02
301000	1.7000198364e-02
302000	1.6000032425e-02
303000	1.6999959946e-02
304000	1.8000125885e-02
305000	1.7000198364e-02
306000	1.8000125885e-02
307000	1.6999959946e-02
308000	1.8000125885e-02
309000	1.6999959946e-02
310000	1.6999959946e-02
311000	1.6999959946e-02
312000	1.7999887466e-02
313000	1.7999887466e-02
314000	1.9999980927e-02
315000	1.6999959946e-02
316000	1.6999959946e-02
317000	1.8000125885e-02
318000	1.9000053406e-02
319000	1.7999887466e-02
320000	1.7999887466e-02
321000	1.7999887466e-02
322000	1.8000125885e-02
323000	1.8000125885e-02
324000	1.9000053406e-02
325000	1.7999887466e-02
326000	1.7999887466e-02
327000	1.9000053406e-02
328000	1.8000125885e-02
329000	1.8999814987e-02
330000	1.7999887466e-02
331000	1.8000125885e-02
332000	1.9000053406e-02
333000	1.9000053406e-02
334000	1.9000053406e-02
335000	1.9000053406e-02
336000	1.9000053406e-02
337000	1.9000053406e-02
338000	1.9000053406e-02
339000	1.9000053406e-02
340000	1.9000053406e-02
341000	1.9000053406e-02
342000	2.0000219345e-02
343000	1.9000053406e-02
344000	1.9000053406e-02
345000	1.8999814987e-02
346000	1.9999980927e-02
347000	1.9999980927e-02
348000	1.9999980927e-02
349000	1.9999980927e-02
350000	1.9999980927e-02
351000	1.9999980927e-02
352000	2.1000146866e-02
353000	1.9999980927e-02
354000	1.9999980927e-02
355000	1.9999980927e-02
356000	1.9999980927e-02
357000	1.9999980927e-02
358000	2.1000146866e-02
359000	1.9999980927e-02
360000	1.9999980927e-02
361000	2.1000146866e-02
362000	2.1000146866e-02
363000	2.1000146866e-02
364000	2.1000146866e-02
365000	2.0999908447e-02
366000	2.0999908447e-02
367000	2.0999908447e-02
368000	2.1000146866e-02
369000	2.1000146866e-02
370000	2.1000146866e-02
371000	2.0999908447e-02
372000	2.0999908447e-02
373000	2.0999908447e-02
374000	2.1999835968e-02
375000	2.0999908447e-02
376000	2.1000146866e-02
377000	2.2000074387e-02
378000	2.1999835968e-02
379000	2.0999908447e-02
380000	2.2000074387e-02
381000	2.0999908447e-02
382000	2.2000074387e-02
383000	2.1000146866e-02
384000	2.1999835968e-02
385000	2.2000074387e-02
386000	2.1999835968e-02
387000	2.2000074387e-02
388000	2.2000074387e-02
389000	2.2000074387e-02
390000	2.3000001907e-02
391000	2.3000001907e-02
392000	2.2000074387e-02
393000	2.2000074387e-02
394000	2.4000167847e-02
395000	2.1999835968e-02
396000	2.2000074387e-02
397000	2.3000001907e-02
398000	2.3000001907e-02
399000	2.3000001907e-02
400000	2.3000001907e-02
401000	2.3000001907e-02
402000	2.2000074387e-02
403000	2.3000001907e-02
404000	2.3000001907e-02
405000	2.3000001907e-02
406000	2.3000001907e-02
407000	2.3000001907e-02
408000	2.3000001907e-02
409000	2.3000001907e-02
410000	2.3000001907e-02
411000	2.3000001907e-02
412000	2.3000001907e-02
413000	2.3000001907e-02
414000	2.3000001907e-02
415000	2.3999929428e-02
416000	2.3000001907e-02
417000	2.3000001907e-02
418000	2.3999929428e-02
419000	2.3000001907e-02
420000	2.3999929428e-02
421000	2.3999929428e-02
422000	2.4000167847e-02
423000	2.4000167847e-02
424000	2.3000001907e-02
425000	2.3999929428e-02
426000	2.3999929428e-02
427000	2.3999929428e-02
428000	2.3999929428e-02
429000	2.4000167847e-02
430000	2.4999856949e-02
431000	2.3999929428e-02
432000	2.5000095367e-02
433000	2.5999784470e-02
434000	2.4000167847e-02
435000	2.4999856949e-02
436000	2.3999929428e-02
437000	2.5000095367e-02
438000	2.4999856949e-02
439000	2.5000095367e-02
440000	2.4999856949e-02
441000	2.5000095367e-02
442000	2.4999856949e-02
443000	2.5000095367e-02
444000	2.4999856949e-02
445000	2.6000022888e-02
446000	2.5000095367e-02
447000	2.6000022888e-02
448000	2.4999856949e-02
449000	2.6000022888e-02
450000	2.5999784470e-02
451000	2.5000095367e-02
452000	2.6000022888e-02
453000	2.4999856949e-02
454000	2.6000022888e-02
455000	2.5000095367e-02
456000	2.5999784470e-02
457000	2.6000022888e-02
458000	2.6000022888e-02
459000	2.6000022888e-02
460000	2.6000022888e-02
461000	2.6000022888e-02
462000	2.6000022888e-02
463000	2.6000022888e-02
464000	2.6999950409e-02
465000	2.6999950409e-02
466000	2.6000022888e-02
467000	2.6999950409e-02
468000	2.6000022888e-02
469000	2.6999950409e-02
470000	2.8000116348e-02
471000	2.5999784470e-02
472000	2.6000022888e-02
473000	2.6999950409e-02
474000	2.6000022888e-02
475000	2.6999950409e-02
476000	2.6999950409e-02
477000	2.6999950409e-02
478000	2.6999950409e-02
479000	2.7999877930e-02
480000	2.6999950409e-02
481000	2.7000188828e-02
482000	2.7999877930e-02
483000	2.6999950409e-02
484000	2.8000116348e-02
485000	2.7000188828e-02
486000	2.6999950409e-02
487000	2.8000116348e-02
488000	2.8000116348e-02
489000	2.7999877930e-02
490000	2.8000116348e-02
491000	2.9000043869e-02
492000	2.7999877930e-02
493000	2.8000116348e-02
494000	2.7999877930e-02
495000	2.9000043869e-02
496000	2.8000116348e-02
497000	2.9000043869e-02
498000	2.8000116348e-02
499000	2.7999877930e-02
500000	2.9000043869e-02
501000	3.1000137329e-02
502000	2.8000116348e-02
503000	2.8000116348e-02
504000	2.8999805450e-02
505000	2.9000043869e-02
506000	2.9000043869e-02
507000	2.9000043869e-02
508000	2.7999877930e-02
509000	2.8999805450e-02
510000	2.9000043869e-02
511000	2.9000043869e-02
512000	2.9999971390e-02
513000	2.9999971390e-02
514000	2.9000043869e-02
515000	2.9000043869e-02
516000	2.9999971390e-02
517000	2.9000043869e-02
518000	2.9000043869e-02
519000	2.9999971390e-02
520000	2.9999971390e-02
521000	2.9999971390e-02
522000	2.9000043869e-02
523000	2.9999971390e-02
524000	3.0000209808e-02
525000	2.9000043869e-02
526000	2.9999971390e-02
527000	2.9999971390e-02
528000	2.9999971390e-02
529000	3.0000209808e-02
530000	3.0000209808e-02
531000	3.2000064850e-02
532000	3.1000137329e-02
533000	3.0000209808e-02
534000	2.9999971390e-02
535000	3.1000137329e-02
536000	3.1000137329e-02
537000	3.0999898911e-02
538000	3.1000137329e-02
539000	3.2000064850e-02
540000	3.0999898911e-02
541000	3.1000137329e-02
542000	3.0999898911e-02
543000	3.2000064850e-02
544000	3.2000064850e-02
545000	3.0999898911e-02
546000	3.1000137329e-02
547000	3.2000064850e-02
548000	3.2000064850e-02
549000	3.1000137329e-02
550000	3.2000064850e-02
551000	3.0999898911e-02
552000	3.0999898911e-02
553000	3.2000064850e-02
554000	3.1000137329e-02
555000	3.2000064850e-02
556000	3.2000064850e-02
557000	3.2000064850e-02
558000	3.2000064850e-02
559000	3.2000064850e-02
560000	3.4000158310e-02
561000	3.2000064850e-02
562000	3.2000064850e-02
563000	3.2000064850e-02
564000	3.2000064850e-02
565000	3.2000064850e-02
566000	3.2999992371e-02
567000	3.2999992371e-02
568000	3.2999992371e-02
569000	3.2999992371e-02
570000	3.2999992371e-02
